id,vehicle_id,timestamp,longitude,latitude
42,XE_01,2026-06-19 08:07:28,106.6909523821481,10.763354211521175
43,XE_01,2026-06-19 08:07:35,106.69114207939639,10.763051880979813
44,XE_01,2026-06-19 08:07:42,106.69123224786729,10.763288092195621
45,XE_01,2026-06-19 08:07:56,106.69121026305339,10.763180053273755
46,XE_01,2026-06-19 08:08:03,106.69125362255001,10.763354007226722
47,XE_01,2026-06-19 08:08:17,106.69134636960503,10.763678995423726
48,XE_01,2026-06-19 08:08:25,106.69124729599739,10.763313262825811
49,XE_01,2026-06-19 08:08:35,106.69152961546669,10.763382263751373
50,XE_01,2026-06-19 08:08:48,106.6915687343009,10.76353936284822
51,XE_01,2026-06-19 08:08:53,106.69169375733786,10.763390862878792
52,XE_01,2026-06-19 08:09:06,106.69164307624534,10.763672751531734
53,XE_01,2026-06-19 08:09:18,106.6914575315181,10.76367896243367
54,XE_01,2026-06-19 08:09:28,106.6917767318036,10.7637270958574
55,XE_01,2026-06-19 08:09:36,106.69183438743765,10.763963907420784
56,XE_01,2026-06-19 08:09:47,106.6919990252176,10.763870666941378
57,XE_01,2026-06-19 08:10:02,106.69212068399763,10.764151472105288
58,XE_01,2026-06-19 08:10:15,106.69191584240124,10.764089323197581
59,XE_01,2026-06-19 08:10:29,106.691948973043,10.764182066517359
60,XE_01,2026-06-19 08:10:39,106.69234780235627,10.764113579179082
61,XE_01,2026-06-19 08:10:49,106.69195120307357,10.764270435420881
62,XE_01,2026-06-19 08:11:02,106.69248126969997,10.764377479366306
63,XE_01,2026-06-19 08:11:13,106.69224698546712,10.764608090681811
64,XE_01,2026-06-19 08:11:28,106.69243787607704,10.764374626064285
65,XE_01,2026-06-19 08:11:36,106.69235088195344,10.76429502845442
66,XE_01,2026-06-19 08:11:51,106.69262855937608,10.764407565351679
67,XE_01,2026-06-19 08:12:05,106.69264555786171,10.764824669635823
68,XE_01,2026-06-19 08:12:18,106.69254250583951,10.76500863888281
69,XE_01,2026-06-19 08:12:31,106.69269430017998,10.76481130731727
70,XE_01,2026-06-19 08:12:43,106.69283954229094,10.764915598062963
71,XE_01,2026-06-19 08:12:54,106.69276791094732,10.765043820934421
72,XE_01,2026-06-19 08:13:03,106.69297994689687,10.765110933985948
73,XE_01,2026-06-19 08:13:08,106.69292440455756,10.765143498311154
74,XE_01,2026-06-19 08:13:13,106.69290858957805,10.765312942240827
75,XE_01,2026-06-19 08:13:24,106.69308281045748,10.765346298389355
76,XE_01,2026-06-19 08:13:32,106.69288071225849,10.765273198362152
77,XE_01,2026-06-19 08:13:43,106.69319926866714,10.765366580624622
78,XE_01,2026-06-19 08:13:48,106.69316813089861,10.765621914774545
79,XE_01,2026-06-19 08:13:58,106.69330475710363,10.765629704682405
80,XE_01,2026-06-19 08:14:05,106.69339209537421,10.76567080444109
81,XE_01,2026-06-19 08:14:13,106.69350713675843,10.76567732508814
82,XE_01,2026-06-19 08:14:24,106.69356919744038,10.765953647196222
83,XE_01,2026-06-19 08:14:35,106.69381591767409,10.765810838339982
84,XE_01,2026-06-19 08:14:45,106.69352310143957,10.766059480031402
85,XE_01,2026-06-19 08:15:00,106.69362940250507,10.766046069653287
86,XE_01,2026-06-19 08:15:10,106.69361656043455,10.766239810075446
87,XE_01,2026-06-19 08:15:20,106.69394179289199,10.766105246637292
88,XE_01,2026-06-19 08:15:34,106.69370778090453,10.766231533971421
89,XE_01,2026-06-19 08:15:39,106.69390225272585,10.766342524613108
90,XE_01,2026-06-19 08:15:52,106.69397536400835,10.766582311252687
91,XE_01,2026-06-19 08:16:05,106.69395804782532,10.766527044844453
92,XE_01,2026-06-19 08:16:18,106.69410509817946,10.766547471182891
93,XE_01,2026-06-19 08:16:24,106.69452329844444,10.766700996436368
94,XE_01,2026-06-19 08:16:30,106.69396647607759,10.766340915888055
95,XE_01,2026-06-19 08:16:37,106.69436715629942,10.766814029161514
96,XE_01,2026-06-19 08:16:45,106.6943844815613,10.766824516424577
97,XE_01,2026-06-19 08:17:00,106.69432122748562,10.766631325545918
98,XE_01,2026-06-19 08:17:07,106.69442132709342,10.766854526621056
99,XE_01,2026-06-19 08:17:15,106.69472206752909,10.7671875978163
100,XE_01,2026-06-19 08:17:29,106.69436464289853,10.76705815079674
101,XE_01,2026-06-19 08:17:36,106.69470433847269,10.76716432175273
102,XE_01,2026-06-19 08:17:50,106.69476341770124,10.767213833751828
103,XE_01,2026-06-19 08:18:01,106.69494083241003,10.76709648021739
104,XE_01,2026-06-19 08:18:16,106.69490047146118,10.767259345643645
105,XE_01,2026-06-19 08:18:26,106.69493255203768,10.767349808706392
106,XE_01,2026-06-19 08:18:35,106.69495512441414,10.767400964166876
107,XE_01,2026-06-19 08:18:47,106.69484991141438,10.767492947049693
108,XE_01,2026-06-19 08:19:01,106.6948634459303,10.767811920454205
109,XE_01,2026-06-19 08:19:12,106.69496469084878,10.76775982272936
110,XE_01,2026-06-19 08:19:22,106.69523645988933,10.767740072623448
111,XE_01,2026-06-19 08:19:37,106.69503503644025,10.767892779110111
112,XE_01,2026-06-19 08:19:52,106.69534189473157,10.767703970887657
113,XE_01,2026-06-19 08:20:02,106.6951983656509,10.767848686510396
114,XE_01,2026-06-19 08:20:16,106.695258926285,10.767788202061684
115,XE_01,2026-06-19 08:20:21,106.69571673435512,10.76810939348449
116,XE_01,2026-06-19 08:20:34,106.6955117959933,10.768143583227037
117,XE_01,2026-06-19 08:20:48,106.69590207821061,10.76806224692013
118,XE_01,2026-06-19 08:21:00,106.69557883624262,10.768311599514432
119,XE_01,2026-06-19 08:21:13,106.69578023163828,10.76838934233775
120,XE_01,2026-06-19 08:21:18,106.69567274629455,10.768232546615163
121,XE_01,2026-06-19 08:21:29,106.69577972474546,10.768368162935124
122,XE_01,2026-06-19 08:21:34,106.69574513297314,10.76855907168578
123,XE_01,2026-06-19 08:21:48,106.69586320914837,10.768683788394563
124,XE_01,2026-06-19 08:21:59,106.69586124676803,10.768668180084948
125,XE_01,2026-06-19 08:22:06,106.69606633717537,10.768655158377596
126,XE_01,2026-06-19 08:22:17,106.69621395952205,10.768938094423227
127,XE_01,2026-06-19 08:22:29,106.69610851691739,10.768874241873398
128,XE_01,2026-06-19 08:22:40,106.69628278785088,10.769012045342484
129,XE_01,2026-06-19 08:22:47,106.6958742342024,10.769306194328724
130,XE_01,2026-06-19 08:22:57,106.6961933954192,10.768678963448252
131,XE_01,2026-06-19 08:23:08,106.69616288214885,10.768966281079406
132,XE_01,2026-06-19 08:23:18,106.69643460670218,10.769232249782085
133,XE_01,2026-06-19 08:23:30,106.69651719833557,10.769049178376465
134,XE_01,2026-06-19 08:23:39,106.69636374740193,10.769220231144
135,XE_01,2026-06-19 08:23:47,106.69667340879988,10.769294963540199
136,XE_01,2026-06-19 08:24:02,106.69648031077772,10.769487242611715
137,XE_01,2026-06-19 08:24:09,106.69669309572507,10.769550175419049
138,XE_01,2026-06-19 08:24:15,106.69677195676523,10.769445966414152
139,XE_01,2026-06-19 08:24:30,106.69685598578309,10.76963651761208
140,XE_01,2026-06-19 08:24:35,106.69710277215776,10.769898691057882
141,XE_01,2026-06-19 08:24:41,106.69714160220154,10.769641200856796
142,XE_01,2026-06-19 08:24:48,106.69723451477692,10.769804522051604
143,XE_01,2026-06-19 08:24:53,106.69707846975258,10.769845000036058
144,XE_01,2026-06-19 08:25:01,106.69707372599133,10.769966996573492
145,XE_01,2026-06-19 08:25:14,106.69732185817902,10.77021401378498
146,XE_01,2026-06-19 08:25:24,106.69721827817817,10.769805365094443
147,XE_01,2026-06-19 08:25:31,106.69732796316889,10.770129907596928
148,XE_01,2026-06-19 08:25:46,106.69730409854446,10.770023213130644
149,XE_01,2026-06-19 08:25:56,106.69756842142604,10.77008328916904
150,XE_01,2026-06-19 08:26:01,106.6974868499625,10.770320576731555
151,XE_01,2026-06-19 08:26:12,106.6977021121088,10.770468325167695
152,XE_01,2026-06-19 08:26:24,106.69754449727013,10.770729877960008
153,XE_01,2026-06-19 08:26:32,106.69808959992407,10.770454987271124
154,XE_01,2026-06-19 08:26:46,106.6978339217524,10.770817998543006
155,XE_01,2026-06-19 08:26:55,106.69786595491,10.770789580567566
156,XE_01,2026-06-19 08:27:10,106.69781559558058,10.771023246090904
157,XE_01,2026-06-19 08:27:19,106.69823150853517,10.770694408033346
158,XE_01,2026-06-19 08:27:26,106.69845927147507,10.770932546034466
159,XE_01,2026-06-19 08:27:41,106.69814842235922,10.771158800928934
160,XE_01,2026-06-19 08:27:46,106.69822932786927,10.7713049647766
161,XE_01,2026-06-19 08:27:57,106.6981663188261,10.771361692937042
162,XE_01,2026-06-19 08:28:11,106.69834206214429,10.77125276406026
163,XE_01,2026-06-19 08:28:24,106.69840588232135,10.771231080435298
164,XE_01,2026-06-19 08:28:36,106.6984149285618,10.771387949479065
165,XE_01,2026-06-19 08:28:45,106.69841444392051,10.771461282752407
166,XE_01,2026-06-19 08:28:59,106.69878652986918,10.7716766044361
167,XE_01,2026-06-19 08:29:07,106.69830885408989,10.771972390464102
168,XE_01,2026-06-19 08:29:14,106.69874715669607,10.771650788586062
169,XE_01,2026-06-19 08:29:28,106.69874108855657,10.771665416280149
170,XE_01,2026-06-19 08:29:37,106.69888979883555,10.771811666629901
171,XE_01,2026-06-19 08:29:46,106.69904711312554,10.771786490524418
172,XE_01,2026-06-19 08:30:00,106.69896268072249,10.771942605415171
173,XE_01,2026-06-19 08:30:11,106.69893488739017,10.771921825106547
174,XE_01,2026-06-19 08:30:16,106.69899332672443,10.772214914224197
175,XE_01,2026-06-19 08:30:30,106.69908781280462,10.772068799600433
176,XE_01,2026-06-19 08:30:35,106.69919310776432,10.772512111796678
177,XE_01,2026-06-19 08:30:40,106.69911514186981,10.772159842077055
178,XE_01,2026-06-19 08:30:50,106.69934856794157,10.772432955710203
179,XE_01,2026-06-19 08:31:00,106.69941586566632,10.772377230365784
180,XE_01,2026-06-19 08:31:12,106.69934846009632,10.772585806166518
181,XE_01,2026-06-19 08:31:20,106.69951859692782,10.772554122910533
182,XE_01,2026-06-19 08:31:33,106.69929369885755,10.77267914334263
183,XE_01,2026-06-19 08:31:48,106.69992147405893,10.77277119487721
184,XE_01,2026-06-19 08:31:54,106.69958226062624,10.772887452702099
185,XE_01,2026-06-19 08:32:05,106.69971970311771,10.773027508925324
186,XE_01,2026-06-19 08:32:15,106.69978171719295,10.773247414098758
187,XE_01,2026-06-19 08:32:25,106.69990989178132,10.773349191695779
188,XE_01,2026-06-19 08:32:35,106.70005128498445,10.773141930556008
189,XE_01,2026-06-19 08:32:47,106.70008762538086,10.773334859961055
190,XE_01,2026-06-19 08:32:52,106.70010027722122,10.773304157767075
191,XE_01,2026-06-19 08:33:01,106.70015891299333,10.77330869498596
192,XE_01,2026-06-19 08:33:08,106.70021609333517,10.773450120204439
193,XE_01,2026-06-19 08:33:22,106.7003917426115,10.773437747521996
194,XE_01,2026-06-19 08:33:31,106.70031024891604,10.773778640549994
195,XE_01,2026-06-19 08:33:38,106.70057683579533,10.773729361489073
196,XE_01,2026-06-19 08:33:48,106.70024141153512,10.773637598524031
197,XE_01,2026-06-19 08:34:02,106.70039262049916,10.773816096595853
198,XE_01,2026-06-19 08:34:15,106.70063337643926,10.773820200450164
199,XE_01,2026-06-19 08:34:21,106.70074166006297,10.77400834314461
200,XE_01,2026-06-19 08:34:26,106.70090267675647,10.773880328676785
201,XE_01,2026-06-19 08:34:31,106.70087023580912,10.774024037474959
202,XE_01,2026-06-19 08:34:42,106.7007337665897,10.774192344340628
203,XE_01,2026-06-19 08:34:48,106.70077097058841,10.774484084109217
204,XE_01,2026-06-19 08:34:57,106.7010617170291,10.774231695646645
205,XE_01,2026-06-19 08:35:05,106.70102771954255,10.774148599737446
206,XE_01,2026-06-19 08:35:15,106.70076869806067,10.774179380303643
207,XE_01,2026-06-19 08:35:21,106.70105176028625,10.774362770260888
208,XE_01,2026-06-19 08:35:31,106.70086959897459,10.774558747595092
209,XE_01,2026-06-19 08:35:43,106.70094003706248,10.774664994320174
210,XE_01,2026-06-19 08:35:51,106.7009331553222,10.774489735289702
211,XE_01,2026-06-19 08:36:01,106.70095610685655,10.774572750153697
212,XE_01,2026-06-19 08:36:11,106.70100137467827,10.774830254410412
213,XE_01,2026-06-19 08:36:25,106.70079788224568,10.774747942512628
214,XE_01,2026-06-19 08:36:36,106.70051468725755,10.774906341648022
215,XE_01,2026-06-19 08:36:47,106.70060675435424,10.774613132095466
216,XE_01,2026-06-19 08:36:56,106.70075919234836,10.775038772784203
217,XE_01,2026-06-19 08:37:01,106.70065297103484,10.775150903862533
218,XE_01,2026-06-19 08:37:14,106.7004350655127,10.775519527835868
219,XE_01,2026-06-19 08:37:25,106.70046404875352,10.775408095307144
220,XE_01,2026-06-19 08:37:40,106.70065495613191,10.77559276623371
221,XE_01,2026-06-19 08:37:46,106.70072804459997,10.775708097478145
222,XE_01,2026-06-19 08:37:52,106.70046602800578,10.775703488794939
223,XE_01,2026-06-19 08:37:59,106.70045579479223,10.775923690628181
224,XE_01,2026-06-19 08:38:04,106.70023741268169,10.77564666009551
225,XE_01,2026-06-19 08:38:12,106.70036576872717,10.775880396721481
226,XE_01,2026-06-19 08:38:17,106.70031019136354,10.775950435952053
227,XE_01,2026-06-19 08:38:27,106.70012991285412,10.776246742788404
228,XE_01,2026-06-19 08:38:38,106.70033918540214,10.776262413251379
229,XE_01,2026-06-19 08:38:46,106.70026286212719,10.776220310580007
230,XE_01,2026-06-19 08:38:56,106.69997104607009,10.776406384966348
231,XE_01,2026-06-19 08:39:07,106.70022217298468,10.776657278074126
232,XE_01,2026-06-19 08:39:12,106.70015566344408,10.776479527975006
233,XE_01,2026-06-19 08:39:23,106.69996824392636,10.776911177564866
234,XE_01,2026-06-19 08:39:32,106.70006577441579,10.77662103902774
235,XE_01,2026-06-19 08:39:43,106.69997063328938,10.776823038819229
236,XE_01,2026-06-19 08:39:48,106.69979348620797,10.776729286939025
237,XE_01,2026-06-19 08:39:58,106.70000734325596,10.777233422214449
238,XE_01,2026-06-19 08:40:05,106.7002104995544,10.777269288260639
239,XE_01,2026-06-19 08:40:13,106.70002273076331,10.777016014539738
240,XE_01,2026-06-19 08:40:24,106.70014001218843,10.77723696256617
241,XE_01,2026-06-19 08:40:30,106.7002223929449,10.77720442346213
242,XE_01,2026-06-19 08:40:36,106.70041356817639,10.777455375662331
243,XE_01,2026-06-19 08:40:42,106.7004422956084,10.777314004053716
244,XE_01,2026-06-19 08:40:47,106.70034381284671,10.77779332174942
245,XE_01,2026-06-19 08:41:01,106.70089851977806,10.777451819851931
246,XE_01,2026-06-19 08:41:12,106.70064105687142,10.777665589693008
247,XE_01,2026-06-19 08:41:27,106.70073798844902,10.77765237844869
248,XE_01,2026-06-19 08:41:40,106.70090118967711,10.777765733732043
249,XE_01,2026-06-19 08:41:49,106.70087875209592,10.77791122277177
250,XE_01,2026-06-19 08:42:02,106.70138251533929,10.777716426019166
251,XE_01,2026-06-19 08:42:16,106.7011263038741,10.778091628209244
252,XE_01,2026-06-19 08:42:28,106.70090807044775,10.77798875242443
253,XE_01,2026-06-19 08:42:35,106.70098497986845,10.778309954198711
254,XE_01,2026-06-19 08:42:42,106.70141493986323,10.777987363244936
255,XE_01,2026-06-19 08:42:50,106.70115501395296,10.778208057121143
256,XE_01,2026-06-19 08:43:02,106.70131024379025,10.778370626416558
257,XE_01,2026-06-19 08:43:16,106.701308693451,10.778408900932881
258,XE_01,2026-06-19 08:43:21,106.70142430202331,10.778509169049352
259,XE_01,2026-06-19 08:43:36,106.70179986304127,10.778594225133693
260,XE_01,2026-06-19 08:43:45,106.70135987575726,10.77842418001651
261,XE_01,2026-06-19 08:43:58,106.70178155631476,10.77854008479965
262,XE_01,2026-06-19 08:44:06,106.70169041973793,10.778786337986825
263,XE_01,2026-06-19 08:44:21,106.70176546344226,10.778970204707727
264,XE_01,2026-06-19 08:44:36,106.70189739161746,10.778736857597755
265,XE_01,2026-06-19 08:44:50,106.7016961343971,10.778675651671064
266,XE_01,2026-06-19 08:44:56,106.70181026927303,10.778760056457159
267,XE_01,2026-06-19 08:45:05,106.7018769415439,10.779087303553535
268,XE_01,2026-06-19 08:45:18,106.70192816809386,10.779198814274105
269,XE_01,2026-06-19 08:45:29,106.70207096450393,10.779380232967572
270,XE_01,2026-06-19 08:45:39,106.70201234966913,10.779078197314243
271,XE_01,2026-06-19 08:45:49,106.70209464456455,10.779081834088503
272,XE_01,2026-06-19 08:45:58,106.70203792834685,10.779374991287739
273,XE_01,2026-06-19 08:46:09,106.70183766798206,10.779586748645754
274,XE_01,2026-06-19 08:46:14,106.70176509494445,10.779395681404663
275,XE_01,2026-06-19 08:46:28,106.70195709026689,10.779625010900682
276,XE_01,2026-06-19 08:46:35,106.70175115676514,10.779736899648057
277,XE_01,2026-06-19 08:46:44,106.7016619126112,10.77979171708913
278,XE_01,2026-06-19 08:46:58,106.70169577169219,10.77975892633511
279,XE_01,2026-06-19 08:47:04,106.70133142074495,10.779571072324794
280,XE_01,2026-06-19 08:47:15,106.70123713395064,10.77964794345552
281,XE_01,2026-06-19 08:47:20,106.7013280260763,10.7799121461524
282,XE_01,2026-06-19 08:47:31,106.70118058960715,10.779875191748959
283,XE_01,2026-06-19 08:47:37,106.70073957992348,10.78026623117484
284,XE_01,2026-06-19 08:47:50,106.70107848053148,10.780247930677882
285,XE_01,2026-06-19 08:48:05,106.70061534612194,10.780250784569592
286,XE_01,2026-06-19 08:48:12,106.70090207132785,10.780371083670593
287,XE_01,2026-06-19 08:48:27,106.70078343278746,10.780492321003637
288,XE_01,2026-06-19 08:48:36,106.7006513163916,10.780404488484823
289,XE_01,2026-06-19 08:48:41,106.70088237127139,10.780369391777997
290,XE_01,2026-06-19 08:48:49,106.7005988337941,10.780439264560393
291,XE_01,2026-06-19 08:48:54,106.70054441916058,10.780572755348674
292,XE_01,2026-06-19 08:49:01,106.70051146943793,10.780792809638436
293,XE_01,2026-06-19 08:49:13,106.70055305115343,10.7808335600052
294,XE_01,2026-06-19 08:49:28,106.70029309974827,10.78068192585518
295,XE_01,2026-06-19 08:49:40,106.70022975090342,10.78074514856473
296,XE_01,2026-06-19 08:49:52,106.70026927671326,10.781034350723957
297,XE_01,2026-06-19 08:50:07,106.70012126697578,10.781165803086319
298,XE_01,2026-06-19 08:50:14,106.70019516319746,10.781068084375436
299,XE_01,2026-06-19 08:50:28,106.70007197224068,10.781250723304117
300,XE_01,2026-06-19 08:50:42,106.70001949880749,10.781257636450231
301,XE_01,2026-06-19 08:50:55,106.69963986598249,10.78119197939421
302,XE_01,2026-06-19 08:51:08,106.69983269198538,10.781306923649364
303,XE_01,2026-06-19 08:51:14,106.69967933263457,10.78157671621635
304,XE_01,2026-06-19 08:51:20,106.69955369645376,10.781246210857837
305,XE_01,2026-06-19 08:51:32,106.6997399806597,10.781556883575185
306,XE_01,2026-06-19 08:51:37,106.69972525390433,10.781610937092621
307,XE_01,2026-06-19 08:51:45,106.69990813137213,10.78139153094933
308,XE_01,2026-06-19 08:51:51,106.70008616279706,10.78153958342927
309,XE_01,2026-06-19 08:52:02,106.69967926768977,10.78180151947223
310,XE_01,2026-06-19 08:52:14,106.70006296139267,10.781987476510386
311,XE_01,2026-06-19 08:52:29,106.70001996330987,10.781783061513341
312,XE_01,2026-06-19 08:52:41,106.7002366178953,10.78215590850313
313,XE_01,2026-06-19 08:52:53,106.70028370614119,10.782136113198778
314,XE_01,2026-06-19 08:53:02,106.70009832938223,10.782309931225562
315,XE_01,2026-06-19 08:53:14,106.70065115157364,10.782287751724812
316,XE_01,2026-06-19 08:53:19,106.7003510970139,10.78227740042639
317,XE_01,2026-06-19 08:53:34,106.70047947601832,10.78227269606541
318,XE_01,2026-06-19 08:53:39,106.70046373191752,10.782254695609343
319,XE_01,2026-06-19 08:53:53,106.70068285558979,10.782284802716632
320,XE_01,2026-06-19 08:54:02,106.70077695263527,10.782513248208497
321,XE_01,2026-06-19 08:54:15,106.7006393356095,10.78265505956282
322,XE_01,2026-06-19 08:54:27,106.70102816963299,10.782769912360232
323,XE_01,2026-06-19 08:54:39,106.7007690450299,10.782811826928812
324,XE_01,2026-06-19 08:54:45,106.70077075029103,10.782712266901942
325,XE_01,2026-06-19 08:54:53,106.70078689221887,10.782969105764213
326,XE_01,2026-06-19 08:55:01,106.70104176499078,10.782773990689796
327,XE_01,2026-06-19 08:55:11,106.70100648834246,10.782922518183225
328,XE_01,2026-06-19 08:55:22,106.70110249034363,10.78305764804089
329,XE_01,2026-06-19 08:55:27,106.70123782804417,10.783075577520512
330,XE_01,2026-06-19 08:55:38,106.70131957862868,10.783241641228944
331,XE_01,2026-06-19 08:55:53,106.70140759378346,10.783107240705416
332,XE_01,2026-06-19 08:56:00,106.70123999740177,10.783348126428304
333,XE_01,2026-06-19 08:56:12,106.70133144708011,10.783352203700426
334,XE_01,2026-06-19 08:56:27,106.70132934645012,10.783654771374662
335,XE_01,2026-06-19 08:56:42,106.70151921916792,10.783544291116653
336,XE_01,2026-06-19 08:56:51,106.70174214985197,10.783748159815492
337,XE_01,2026-06-19 08:57:06,106.70185866259826,10.783833873366733
338,XE_01,2026-06-19 08:57:21,106.7017879372795,10.783591278669782
339,XE_01,2026-06-19 08:57:33,106.70191380987919,10.783831976926152
340,XE_01,2026-06-19 08:57:40,106.70173235417381,10.783773093638507
341,XE_01,2026-06-19 08:57:55,106.7020702110906,10.783948119187972
342,XE_01,2026-06-19 08:58:09,106.70206916924617,10.784020453690019
343,XE_01,2026-06-19 08:58:17,106.70218498357285,10.784170449299282
344,XE_01,2026-06-19 08:58:30,106.70227461740083,10.784096235434886
345,XE_01,2026-06-19 08:58:42,106.70221070921387,10.784180939222015
346,XE_01,2026-06-19 08:58:47,106.70238701056297,10.784248347673499
347,XE_01,2026-06-19 08:58:52,106.7025480271757,10.784469604633875
348,XE_01,2026-06-19 08:59:05,106.70256161178236,10.784276181121351
349,XE_01,2026-06-19 08:59:11,106.70266900649573,10.784497107964679
350,XE_01,2026-06-19 08:59:17,106.70253027825072,10.784718922312612
351,XE_01,2026-06-19 08:59:32,106.702990729058,10.784739752507164
352,XE_01,2026-06-19 08:59:47,106.70262700723927,10.784768410144247
353,XE_01,2026-06-19 09:00:00,106.70269865055617,10.784815000146182
354,XE_01,2026-06-19 09:00:05,106.70293425065329,10.784701969466976
355,XE_01,2026-06-19 09:00:10,106.70307739254696,10.785291198119301
356,XE_01,2026-06-19 09:00:23,106.70282125286853,10.784843580412984
357,XE_01,2026-06-19 09:00:33,106.70307345564424,10.785079993927514
358,XE_01,2026-06-19 09:00:39,106.70285098259573,10.785290731086178
359,XE_01,2026-06-19 09:00:50,106.70307992850505,10.785015165472593
360,XE_01,2026-06-19 09:00:55,106.70332605641345,10.784921409621688
361,XE_01,2026-06-19 09:01:05,106.70317054606264,10.784761670727807
362,XE_01,2026-06-19 09:01:17,106.70328793508254,10.784555404192714
363,XE_01,2026-06-19 09:01:29,106.70362656907722,10.784661930736677
364,XE_01,2026-06-19 09:01:34,106.70361990746188,10.784850373234743
365,XE_01,2026-06-19 09:01:40,106.70362156185854,10.784843111304404
366,XE_01,2026-06-19 09:01:52,106.70366981620128,10.784798954400552
367,XE_01,2026-06-19 09:02:02,106.70370888309562,10.78454084358354
368,XE_01,2026-06-19 09:02:15,106.70392858564958,10.78481351414911
369,XE_01,2026-06-19 09:02:23,106.7038015264666,10.78439413476525
370,XE_01,2026-06-19 09:02:28,106.70368694598817,10.784593725461944
371,XE_01,2026-06-19 09:02:37,106.70393468513632,10.784210474394595
372,XE_02,2026-06-19 08:00:14,106.68968284820679,10.768683884318838
373,XE_02,2026-06-19 08:00:27,106.68936944510648,10.768673109592491
374,XE_02,2026-06-19 08:00:38,106.68948880434435,10.768485657089444
375,XE_02,2026-06-19 08:00:49,106.68941816366865,10.768574932837058
376,XE_02,2026-06-19 08:01:02,106.68930168964465,10.7684166023136
377,XE_02,2026-06-19 08:01:10,106.68919528573412,10.76833639880939
378,XE_02,2026-06-19 08:01:17,106.68928438668978,10.768345520075782
379,XE_02,2026-06-19 08:01:26,106.68905167613579,10.768152933138905
380,XE_02,2026-06-19 08:01:35,106.68927851576841,10.768223406027118
381,XE_02,2026-06-19 08:01:42,106.68921778354812,10.767958428399691
382,XE_02,2026-06-19 08:01:48,106.68910059207002,10.768090047185762
383,XE_02,2026-06-19 08:01:59,106.68903127068623,10.768274522988634
384,XE_02,2026-06-19 08:02:05,106.68881931532401,10.767873279647493
385,XE_02,2026-06-19 08:02:19,106.68886933930911,10.768100529206896
386,XE_02,2026-06-19 08:02:29,106.68866846982412,10.76787608964594
387,XE_02,2026-06-19 08:02:36,106.68860565943594,10.767884052470896
